STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2019-Q2,,120.60,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2019-Q3,,121.36,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2019-Q4,,124.90,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2020-Q1,,128.25,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2020-Q2,,130.57,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2020-Q3,,129.75,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2020-Q4,,132.95,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2021-Q1,,134.19,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2021-Q2,,139.03,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2021-Q3,,141.44,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2021-Q4,,144.99,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2022-Q1,,152.25,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2022-Q2,,157.94,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2022-Q3,,162.44,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2022-Q4,,170.11,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2023-Q1,,173.56,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2023-Q2,,179.63,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2023-Q3,,180.09,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2023-Q4,,186.24,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2024-Q1,,189.41,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2024-Q2,,197.53,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2024-Q3,,202.19,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2024-Q4,,205.01,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2025-Q1,,214.18,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2025-Q2,,223.65,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HR,Croatia,2025-Q3,,230.07,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q1,,95.04,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q2,,97.35,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q3,,101.20,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q4,,102.05,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q1,,100.55,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q2,,101.90,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q3,,102.29,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q4,,100.29,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q1,,99.69,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q2,,96.65,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q3,,95.05,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q4,,92.42,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q1,,94.69,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q2,,94.21,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q3,,93.75,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q4,,91.99,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q1,,91.73,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q2,,90.97,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q3,,89.75,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q4,,89.34,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q1,,90.21,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q2,,87.12,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q3,,86.39,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q4,,84.67,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q1,,84.95,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q2,,85.14,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q3,,85.26,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q4,,84.13,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q1,,85.75,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q2,,87.55,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q3,,89.19,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q4,,91.22,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q1,,93.60,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q2,,98.69,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q3,,103.06,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q4,,104.65,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q1,,109.39,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q2,,111.97,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q3,,115.20,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q4,,116.95,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q1,,122.24,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q2,,125.48,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q3,,129.28,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q4,,131.96,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2018-Q1,,138.65,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2018-Q2,,142.52,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2018-Q3,,148.49,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2018-Q4,,152.32,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q1,,165.03,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q2,,170.54,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q3,,173.22,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q4,,171.88,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q1,,178.74,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q2,,174.90,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q3,,181.59,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q4,,179.08,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q1,,195.95,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q2,,204.40,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q3,,211.94,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q4,,219.86,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q1,,241.42,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q2,,255.23,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q3,,262.98,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q4,,258.43,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q1,,268.81,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q2,,271.54,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q3,,272.63,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q4,,277.19,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q1,,300.99,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q2,,306.51,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q3,,309.83,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q4,,322.11,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q1,,352.26,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q2,,363.76,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q3,,375.19,,p,provisional,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2005-Q1,,125.92,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2005-Q2,,128.58,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2005-Q3,,133.58,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2005-Q4,,139.46,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2006-Q1,,141.99,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2006-Q2,,147.62,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2006-Q3,,156.49,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2006-Q4,,159.91,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2007-Q1,,162.70,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2007-Q2,,163.29,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2007-Q3,,163.07,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2007-Q4,,162.16,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2008-Q1,,158.74,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2008-Q2,,154.41,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2008-Q3,,150.29,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2008-Q4,,142.58,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2009-Q1,,132.58,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2009-Q2,,123.46,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2009-Q3,,118.33,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2009-Q4,,115.58,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2010-Q1,,111.53,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2010-Q2,,107.73,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2010-Q3,,104.59,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2010-Q4,,99.98,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2011-Q1,,95.45,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2011-Q2,,90.50,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2011-Q3,,85.12,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2011-Q4,,80.38,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2012-Q1,,76.76,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2012-Q2,,75.00,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2012-Q3,,75.89,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2012-Q4,,76.50,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2013-Q1,,74.32,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2013-Q2,,74.33,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2013-Q3,,78.52,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2013-Q4,,80.77,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2014-Q1,,82.04,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2014-Q2,,86.62,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2014-Q3,,93.63,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2014-Q4,,96.59,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2015-Q1,,96.43,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2015-Q2,,98.60,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2015-Q3,,101.73,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2015-Q4,,103.25,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2016-Q1,,103.67,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2016-Q2,,104.79,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2016-Q3,,109.33,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2016-Q4,,112.06,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2017-Q1,,113.36,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2017-Q2,,115.86,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2017-Q3,,122.18,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2017-Q4,,125.15,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,I15_Q,"Quarterly index, 2015=100",IE,Ireland,2018-Q1,,127.34,,,,,
